Fecha,Texto,Usuario,Localización,Longitud,Latitud
2020-06-06 16:00:08,"RT @conradoh47: Argumentos sin versos. 
Querés mantener los salarios altísimos?
OK.Bancate un desempleo machazo.
Querés que el desempleo ba…",AnabelaTorres18,"Montevideo, Uruguay",,
2020-06-06 16:00:09,RT @CNNChile: [Programa completo] #ConexiónCNN | Biden calificó de “despreciable” a Trump luego que ocupara el nombre de George Floyd para…,TOFIGHT,"Nueva York, USA",,
2020-06-06 16:00:09,RT @presideci: Muchos trabajadores cobran menos paro del correcto en ERTE por COVID-19 y ni lo saben. https://t.co/rKOFeNu0FI a través de @…,emilinAE88,,,
2020-06-06 16:00:10,"@XVIIKWAN @EUNSEOFI98 Anaknya Bu Kokom cel, emang bandel anaknya suka bikin ribut.. padahal udah diomelin pak erte",LUDAFI97,selective. #FRUITICE,,
2020-06-06 16:00:12,"RT @Marysa191988: La derecha crea empleos precarios, la izquierda paro de calidad.",riberasacra,,,
2020-06-06 16:00:13,"RT @UNESCO_es: ➡️ Disminución de salarios
➡️ Deserción escolar
➡️ Aumento del trabajo informal y desempleo
 
El #CorreoUNESCO explora las c…",UNESCO_es,Naciones Unidas,,
2020-06-06 16:00:13,"@swiftexplict Manda a nudes e eu paro ksksksksks

Tô brincando",zueiroqdv,Lá na baixa da égua 😎,,
2020-06-06 16:00:14,"RT @FrayJosepho: El turismo en la ruina, los autónomos desesperados, muchas empresas cerradas, subidas asfixiantes de impuestos, aumento br…",Carmenlopezrebo,,,
2020-06-06 16:00:14,Afortunados!!! Cuando teníamos que tramitar los ERTE y todo era un descontrol porque daba fallos por doquier no nos… https://t.co/aG4kR8qgwr,Elenarub_dyh,"Madrid, Comunidad de Madrid",,
2020-06-06 16:00:17,👉🗞Frontre os 0 euros aportados por #Jácome #Baltar e #Feijóo están os 47 millóns do Goberno central para pagar ERTE… https://t.co/WlHTKze7fV,PSdeGdeOurense,"Ourense, Galicia",,
2020-06-06 16:00:17,"@SantoroLeandro Un millón de nuevos desempleados, mitad del país en la pobreza, poder judicial y legislativo funcio… https://t.co/IXacRsIw38",basteerr,,,
2020-06-06 16:00:18,"RT @ChauOperetaK: 🇺🇲ESTADOS UNIDOS: Ya se generaron dos millones y medio de puestos de trabajo en plena pandemia.

🇦🇷ARGENTINA: Sigue creci…",PaulaGo74725794,,,
2020-06-06 16:00:18,"RT @Ada_and_Van: @FlavioLurpio Si a la empresa le deniegan el ERTE por fuerza mayor y presenta un ERTE-ETOP, necesita la aprobación por par…",jvlianvs,,,
2020-06-06 16:00:19,"@Juampoholic @Josepmandreu @ChusmaPol_ País inventat el que vosatres ens vàreu fer tindre, però vosatres no pareu d… https://t.co/cC1Zi9BA1W",titojoan58,"Herrera, Sevilla.",,
2020-06-06 16:00:19,"Wey sol, tira paro y deshumedece la casa a tiempo porque ahí viene la segunda ola de lluvias :c",LuisAngelPaz,Mexico,,
2020-06-06 16:00:19,"RT @raymundotenorio: 6...se propone que los regreses en algún momento. El monto aproximado para apoyarte sería por $13,307.76 en una sola e…",jlherrera_g,"Torreón, Coahuila de Zaragoza",,
2020-06-06 16:00:20,RT @AliciaAlarcon: Avísenle a la eminencia médica que ya se siente político.,dralexgiles,"Querétaro, Querétaro Arteaga",,
2020-06-06 16:00:20,"RT @qtf: IMÁGENES de Reforma, Polanco, Embajada de EEUU ... me estruja el corazón. Aterrador ver las consecuencias de los discursos de odio…",AlbertoSH9,,,
2020-06-06 16:00:20,@Ryan41240747 me re paro de mano guacho,JuliCalviello,chinga tu madre,,
2020-06-06 16:00:20,"RT @Mafalda84123803: También es mi dinero, pido que se la retiren a él y a todos los ex de todos los cargos gubernamentales y representativ…",JolucatoJose,,,
2020-06-06 16:00:21,Estoy de acuerdo totalmente,colombianapatty,Bogota - Colombia,,
2020-06-06 16:00:22,RT @MillenaSantan16: Eu to enorme de gorda  e mesmo assim eu n paro de comer. . Isso tem q mudar meu pai,cunhaa08,,,
2020-06-06 16:00:22,eu n paro de ver vídeo de gato scr,giulima_,,,
2020-06-06 16:00:23,"#CrisisEconómica ⚠│Una encuesta reveló que ha medida que avanzó la #cuarentena en todo el país, más gente necesitó… https://t.co/nKEkMrfLGI",JujuyalMomento,San Salvador de Jujuy,,
2020-06-06 16:00:24,"@Zabayar Preocúpate por los carteles de droga en venezuela, por los pranes y malandros q asotan a la sociedad, preo… https://t.co/9wCvwYmoLC",CarlosAngustiav,,,
2020-06-06 16:00:24,"@Ivan_dpaz Maje, no viste la bailada que le pegó al Chelsea antes del paro por COVID? Ya venía jugando así de salva… https://t.co/QvZliC3c2f",Frank_Grande,"Los Angeles, CA",,
2020-06-06 16:00:25,RT @rinconderufo: 🤣😂😅 no no no no paro de reir 🤣🤣🤣🤣🤣🤣,GeraTristan20,"Guadalupe, Nuevo León",,
2020-06-06 16:00:26,"RT @JavierArocaA: Y la prensa española todavía no se ha enterado , por lo  visto. O no ha llegado el becario traductor .",tonnirubio88,Andalucía/Málaga,,
2020-06-06 16:00:26,"desculpa mas nao paro de sorrir com o justice smith e o namorado dele, foi o ponto alto do meu dia",crazxgenius,The Bad Place,,
2020-06-06 16:00:27,"RT @isalomu3: Señoras, señores....

Me acaban de comunicar, que el próximo lunes, me incorporo a mi puesto de trabajo.... se acabó el ERTE!…",Augusto16420955,,,
2020-06-06 16:00:27,La izmierda del mundo deseando q gbnos d derecha colapsen. Y miren. EU: baja el desempleo y se crean 2.5 millones d… https://t.co/pRUmMuqbeS,Apolomark,Medellin,,
2020-06-06 16:00:28,RT @CCOOSanidadMad: 👉 ¿Sabías que @CCOO ha puesto en marcha un servicio para ayudar a agilizar la resolución de solicitudes de desempleo pr…,ccooHospGetafe1,,,
2020-06-06 16:00:29,"RT @qtf: IMÁGENES de Reforma, Polanco, Embajada de EEUU ... me estruja el corazón. Aterrador ver las consecuencias de los discursos de odio…",quezadilla66,,,
2020-06-06 16:00:30,"@trickfreefollow Me sigam ai sigo, de volta 🔥
Se parar de seguir tbm paro.🤙🏻❌",com_malvada,,,
2020-06-06 16:00:31,"RT @GianinoGian: #LopezDestruyendoMexico y burlándose de los trabajadores.
Morena impulsa iniciativa para que los trabajadores desempleados…",dm71_alex,Veracruz,,
2020-06-06 16:00:31,"RT @F_Sanchez_Drago: Menos mal que Trump aguanta. El paro baja, la bolsa sube, la economía remonta, el virus retrocede, los ultras palidece…",Vicente00403880,,,
2020-06-06 16:00:33,"aiai tristeza, não paro de pensar nisso não 😂",AnaClaraS09,"Divinópolis, Brasil",,
2020-06-06 16:00:33,"RT @AQHT_TVE: 📌Requisitos para cobrar el ingreso mínimo vital
📌Personas que aún no han cobrado el ERTE
📌Reabrir tu negocio con todas las ga…",MireMoi,Sevilla,,
2020-06-06 16:00:33,RT @lataninad: Luego todos lloran con la España Vaciada mientras se cierran fábricas y se condena al paro a regiones enteras. Mi solidarida…,EIconfidente,España,,
2020-06-06 16:00:33,de verdade,anja_crf,Zona Sul Da Zona Norte,,
2020-06-06 16:00:35,"RT @Aranciojelyfish: ※再掲
『绿谷总受哨兵向导PARO』 https://t.co/6cuPWprdsm",Asahi__hrak,,,
2020-06-06 16:00:35,Empresarios y juristas piden que no se reduzcan las bonificaciones en cotizaciones por reincorporar a trabajadores… https://t.co/h6orYPdXYZ,Confilegal,,,
2020-06-06 16:00:36,RT @ToniCatala3: @puri13579 Siiii... Claro... A la cajera en paro le dio trabajo Pablito Iglesias a cambio de favorcitos... La tiene contra…,MLWA,"Barcelona, España",,
2020-06-06 16:00:36,@tomashirsch @RipleyChile @RipleyAyuda Y no que Ripley y los grandes retailers son una monstruos del capitalismo??… https://t.co/ygtRwWrD8T,CristbalUrruti4,"Ñuñoa, Chile",,
2020-06-06 16:00:36,RT @CCOOCyL: Campaña de CCOO de Ayuda al desempleo https://t.co/6EI6uQmwWJ,MontserratNori5,,,
2020-06-06 16:00:38,RT @LuisBar40194685: @TatyNavarrete87 Circo para tapar el tendal que deja la Economia de Pandemia. Dolar default recesion desaparición de P…,TatyNavarrete87,**Mi Lugar en Mundo**,,
2020-06-06 16:00:38,"@Followtrick_P0p Me sigam ai sigo, de volta 🔥
Se parar de seguir tbm paro.🤙🏻❌",com_malvada,,,
2020-06-06 16:00:39,"RT @GHLicona: Q se haga justicia en contra de la policía municipal de Ixtlahuacán de los Membrillos, Jalisco, x la muerte de Giovanni.
Q no…",CarmenCortesCh,México,,
2020-06-06 16:00:39,"RT @ManuelBeltrn14: Angélica Lozano demuestra lo q es la derecha liberal

Les gusta q el pueblo se ataque entre sí en favor de los fascista…",ANDMARTINEZ,,,
2020-06-06 16:00:39,"RT @Regia_Pam: La izquierda y el virus  son la causa de todos los males. La desobediencia a las normas que permite el contagio, y el desemp…",Gonzalo28297374,,,
2020-06-06 16:00:41,RT @victormhm: @Vox_BadajozCiud @aytodebadajoz @fragoso_fran @VOX_Badajoz Esta todo igual de dejado. Si no han hecho un  ERTE  grande no se…,Vox_BadajozCiud,,,
2020-06-06 16:00:42,Mau erte ah . eh serius ni w ngetik smbil sedi tpi gegara nnton drakor si 🤪,Annisafaaizy,"Lampung, Indonesia",,
2020-06-06 16:00:42,"RT @DonghyuksLover: En chile te MATAN por ser indígena.

Soy mujer, tengo 23 años y soy atacameña reconocida por la comunidad de Toconao; h…",andrea_ceron,Viña del Mar,,
2020-06-06 16:00:42,"""Dar plata a la gente"" es un concepto vago y gorila. Desde que bombardearon la Plaza de Mayo, los gobiernos gorilas… https://t.co/3riit3dd8f",titogomez63,"Hurlingham, Argentina",,
2020-06-06 16:00:44,"RT @parosemena: Hasta cuándo pretenden seguir SALVAGUARDANDO PRIVILEGIOS. Ya basta. Proteccionismo destruye el bolsillo ciudadano, trae más…",JuanPL_84,,,
2020-06-06 16:00:45,RT @mochileiroclick: comecei a fumar c 13 anos mas paro quando quiser n sou viciado,naajasss,"Ceres, Brasil",,
2020-06-06 16:00:47,"RT @PdPagina: Las Mujeres Organizadas de la Facultad de Economía mantienen, desde hace 3 meses, un paro separatista. Es el único paro femin…",molespisr,Ciudad de México,,
2020-06-06 16:00:48,RT @Ada_and_Van: @FlavioLurpio @cescdz Yo estoy afiliada a un pequeño sindicato. La cuota son 10 euros al mes y 6 si estás en paro. Por el…,jvlianvs,,,
2020-06-06 16:00:49,"eu poderia falar 30min sem me preparar sobre 

1. teorias da conspiração, vidas paralelas, etc. 
2. o sistema sujo… https://t.co/aVHqAkJhVg",hannavosseur,"São Paulo, Brasil",,
2020-06-06 16:00:50,"RT @parosemena: Hasta cuándo pretenden seguir SALVAGUARDANDO PRIVILEGIOS. Ya basta. Proteccionismo destruye el bolsillo ciudadano, trae más…",Orlando62183489,,,
2020-06-06 16:00:52,Erte,hanjxsung,"↺ STEP! OUT! 안녕하세요, 스테이. 이것은 너의 좋아하는 다람쥐, 한지성 입나다. 스트레이키즈의 랩퍼, 보컬리스트, 프로듀서이다. 스트레이키즈과 3racha에 속한다.

cp :
▪GCSKZ
▪SKZARPI
▪SAN3RACHA
▪SKSQ
▪ARSOME",,
2020-06-06 16:00:52,Leandro fez um grupo com as garotas kkkk não paro de rir,rayanegomes05,,,
2020-06-06 16:00:53,RT @albaherte_10: A veces me da vértigo el pensar en que en un futuro como terapeuta tenga un cliente con un problema claramente social (de…,QveenOfGlass,,,
2020-06-06 16:00:56,"RT @qtf: IMÁGENES de Reforma, Polanco, Embajada de EEUU ... me estruja el corazón. Aterrador ver las consecuencias de los discursos de odio…",SoyMexicana3,,,
2020-06-06 16:00:57,Só paro quando minha voz fica de uma senhora que fuma Derby kkkkkkkkkkkkk,Guilhermepss_,"Distrito Federal, Brasil",,
2020-06-06 16:00:59,RT @crf_lari30: paro p conversar com thamires e o assunto rende,ThamiOliveira01,São Gonçalo,,
2020-06-06 16:00:59,"RT @annurtv: La imagen que presenta el New York Times de Estados Unidos es de pobreza, hambre, desempleo, disturbios, presupuesto devastado…",jharyjhary,,,
2020-06-06 16:01:01,Trabajadores afectados por ERTE que aún no han cobrado la prestación: cronología de una guerra de cifras que nunca… https://t.co/cNFBddaVuU,Newtral,,,
2020-06-06 16:01:01,"Fico deslumbrada as vezes. Paro e penso: uma deusa dessa nem saberia da minha existência, mas de sonhos é feito o s… https://t.co/qM6BNT3bLa",LethCoelho,,,
2020-06-06 16:00:58,"SOCIOLOGÍA de la ESPERANZA.!
SOCIOLOGÍA de la SOLIDARIDAD.!
En Tiempo Difícil Van Apareciendo Brotes de Acción POSI… https://t.co/LiHBAWc3yL",Miguel_a_Rendon,,,
2020-06-06 16:01:02,"vejo umas atitudes de umas pessoas aí que eu paro e penso:
 ""continua solteiro msm q tu ganha mais""",Th_mendesx,Itatiaia-RJ,,
2020-06-06 16:01:04,"RT @JavierArocaA: Y la prensa española todavía no se ha enterado , por lo  visto. O no ha llegado el becario traductor .",mjosevegarodri1,"Sevilla, Andalucía",,
2020-06-06 16:01:07,"RT @mariaeaalmeida: “calma filha, quando eu arranjar meu namorado eu paro de pegar o seu”
PQ VCS SE ORGULHAM DISSO? é muito feio e desrespe…",dkkkdayans,"Florida, USA",,
2020-06-06 16:01:08,"Las espcetativas de los empresarios en los #ERTE genera ⚖ Inseguridad #jurídica
Y ahora ante el #COVID19, que se ha… https://t.co/QCM0Yg8ZHx",elyanovasl,"Comunidad de Madrid, España.",,
2020-06-06 16:01:12,"RT @luissuarezherna: Que están contentos, porque si llega a Gobernar la derecha hubiese sido peor",nimrodes53,,,
2020-06-06 16:01:12,"Ayer mientras editaba escuchaba Cerati (como todos los puntos días) y no paro de pensar en ""Mereces lo que sueñas""",NicolsArce15,Uruguay,,
2020-06-06 16:01:15,"Quero nem saber, hoje é a tarde inteira com playlist sertaneja só paro quando começar a live do Zé Neto e Cristiano… https://t.co/2xOfgITTAd",dupadovan,Jaú,,
2020-06-06 16:01:16,"Artículo 23.
1. Toda persona tiene derecho al trabajo, a la libre elección de su trabajo, a condiciones equitativas… https://t.co/Mt62pt0xvG",TodasJuntas9,,,
2020-06-06 16:01:16,RT @TigreAmlover: Dicen las buenas lenguas que el CJNG le hizo el paro a @EnriqueAlfaroR para contener la manifestación de los ciduadanos q…,genaro1973,,,
2020-06-06 16:01:17,"@yeidckol @lopezobrador_ Citlali ya deja de decir estupideces, en año y medio, decrecimiento económico, desempleo 4… https://t.co/HIYj8zNx7l",martinh02880890,,,
2020-06-06 16:01:23,"RT @DonghyuksLover: En chile te MATAN por ser indígena.

Soy mujer, tengo 23 años y soy atacameña reconocida por la comunidad de Toconao; h…",herrob2410,como dios... en todo lugar ;),,
2020-06-06 16:01:23,"RT @carlospirovano: La tasa de desempleo de USA cayó del 14.7% en mayo al 13,3% en junio. Se crearon2,5 millones de nuevos trabajos. Un mer…",volterskiu,,,
2020-06-06 16:01:24,"RT @FrayJosepho: El turismo en la ruina, los autónomos desesperados, muchas empresas cerradas, subidas asfixiantes de impuestos, aumento br…",CarlosMartnTol2,,,
2020-06-06 16:01:25,Felicidades por el cumple!!!! Pero eso es parte del Ejército o las fuerzas de apoyo a la 4t que ha preparado desde… https://t.co/kHHrImO4vZ,JosAnto19023843,,,
2020-06-06 16:01:26,I fan di Benedetta Parodi attaccano Benedetta Rossi: la sua replica è da applausi - FATTO IN CASA PER VOI A VITA https://t.co/dVfTyUNWJo,kappaTI,firenze,,
2020-06-06 16:01:26,se o Santos perder a final amanhã pro Peñarol eu paro de ser trouxa,twttyaas_," +55013, São Vicente | SP ",,
2020-06-06 16:01:27,"RT @FrayJosepho: El turismo en la ruina, los autónomos desesperados, muchas empresas cerradas, subidas asfixiantes de impuestos, aumento br…",PacoEsquide,,,
2020-06-06 16:01:28,"RT @qtf: IMÁGENES de Reforma, Polanco, Embajada de EEUU ... me estruja el corazón. Aterrador ver las consecuencias de los discursos de odio…",JosAnto19023843,,,
2020-06-06 16:01:29,"RT @Marysa191988: La derecha crea empleos precarios, la izquierda paro de calidad.",Harryel_limpio,🇪🇸,,
2020-06-06 16:01:29,"RT @Anahata_1: El facha de Trump ha creado 2,5 millones de empleos y aquí cerca de un millón sin cobrar el ERTE desde hace tres meses.

Per…",Manolotf,"Islas Baleares, España",,
2020-06-06 16:01:30,"RT @cristwitteira: Gente, vamos parar desse assunto desde a madrugada nisso?! Vcs não sabem a hora de parar não? Eu dou minha opinião e par…",lelepeace20,,,
2020-06-06 16:01:31,Solo es diputado independiente @xevtfm? Considero que también lo quieren saber los miles de esperanzados desemplead… https://t.co/e2NRtjCXae,YoSoyBetoGomez,,,
2020-06-06 16:01:32,RT @the_raven77: En la anterior crisis me quedé en paro y después de un tiempo empecé en un nuevo trabajo radicalmente distinto al anterior…,AndreaMadalin10,,,
2020-06-06 16:01:33,RT @presideci: Muchos trabajadores cobran menos paro del correcto en ERTE por COVID-19 y ni lo saben. https://t.co/rKOFeNu0FI a través de @…,RipollRafa,"Castilla, España, Europa",,
2020-06-06 16:01:33,@vina_sabdasjeje Anjir pen gua erte tp gabisa 🤣🤣🤣,kevinzulfiqar,"DKI Jakarta, Indonesia",,
2020-06-06 16:01:33,"Se quejaban por que no el paro no los dejaba salir a trabajar, pero no se quejan que el #coronavirus los tiene en c… https://t.co/vwde2ZLp1M",Diegoramsx,"Bogotá, D.C., Colombia",,
2020-06-06 16:01:36,"@BreePalacino Esto está empezando, las cifras de desempleo son escandalosas, la crisis económica brutal; el aumento… https://t.co/XmUtPJXOJP",juanmanuelycia,Bogotá,,
2020-06-06 16:01:37,"RT @Marysa191988: La derecha crea empleos precarios, la izquierda paro de calidad.",kaman233,,,
2020-06-06 16:01:38,"RT @Ferran: ... y yo, egoísta y heteropatriarcal, exigiendo que me paguen el ERTE, sin reparar en lo verdaderamente imprescindible: afronta…",chgroda,,,
2020-06-06 16:01:41,"eu não paro de chorar com o vídeo q o henrique mandou, nossa senhora",_pmlbrgs,Joinville SC,,
2020-06-06 16:01:41,RT @galvanochoa: Se equivocaron los economistas. El lunes publicaré por qué. En realidad el empleo creció inesperadamente.,SergioA75139042,,,
2020-06-06 16:01:42,"RT @Aranciojelyfish: ※再掲
『绿谷总受哨兵向导PARO』 https://t.co/6cuPWprdsm",YCLolTG2,,,
2020-06-06 16:01:42,"Como vas a entrar gritando como loca a mi cuarto la concha de tu hermana loco, ahora x tu culpa tengo la mano hecha… https://t.co/r0ohzUsyoA",Hudson_Jah,"Buenos Aires, Argentina",,
2020-06-06 16:01:43,@Thaay_vie Não paro mais de rir,fernandess0uza,"Brasília, Brasil",,
2020-06-06 16:01:43,RT @sanztars: as vezes eu paro pra pensar e eu amo o fato do Seongwha afirmar que ele é a mãe do grupo e o Hongjoong o pai,svnjh_,산 ✦ 재현,,
2020-06-06 16:01:43,"RT @adrianliberman: Desnutrición, violencia delincuencial, policial y política. Suicidios, presos políticos, inflación, desempleo, ausencia…",MARINA0404,Navega'a 100% Margariteña!    ,,
2020-06-06 16:01:44,RT @SrtaAfronta: Quando estou bronzeada e de marquinha não paro de ficar me admirando em frente ao espelho 👙🥰,ritielemariosaa,"Minas Gerais, Brasil",,
